 75930	 -9.03
 75930.025	 -9
 75930.05	 -9.02
 75930.075	 -9.13
 75930.1	 -9.11
 75930.125	 -9.07
 75930.15	 -9.08
 75930.175	 -9.15
 75930.2	 -9.15
 75930.225	 -9.17
 75930.25	 -9.07
 75930.275	 -9.07
 75930.3	 -9.05
 75930.325	 -9.04
 75930.35	 -8.99
 75930.375	 -8.9
 75930.4	 -8.99
 75930.425	 -9
 75930.45	 -9.06
 75930.475	 -9.08
 75930.5	 -9.25
 75930.525	 -9.33
 75930.55	 -9.38
 75930.575	 -9.43
 75930.6	 -9.64
